WBAN,YYYYMMDD,Tmax,TmaxFlag,Tmin,TminFlag,Tavg,TavgFlag,Depart,DepartFlag,DewPoint,DewPointFlag,WetBulb,WetBulbFlag,Heat,HeatFlag,Cool,CoolFlag,Sunrise,SunriseFlag,Sunset,SunsetFlag,CodeSum,CodeSumFlag,Depth,DepthFlag,Water1,Water1Flag,SnowFall,SnowFallFlag,PrecipTotal,PrecipTotalFlag,StnPressure,StnPressureFlag,SeaLevel,SeaLevelFlag,ResultSpeed,ResultSpeedFlag,ResultDir,ResultDirFlag,AvgSpeed,AvgSpeedFlag,Max5Speed,Max5SpeedFlag,Max5Dir,Max5DirFlag,Max2Speed,Max2SpeedFlag,Max2Dir,Max2DirFlag
94846,20100830,88," ",78,s,0," ",M," ",67," ",72," ",0," ",0," ",0515," ",1831," "," "," ",M," ",M," ",M," ",M," ",29.39," ",30.13," ",14.1," ",19," ",0," ",26," ",180," ",20," ",190," "
94846,20100831,93," ",75," ",84," ",15," ",68," ",73," ",0," ",19," ",0516," ",1829," "," "," ",M," ",M," ",M," ",0.00," ",29.28," ",30.01," ",14.7," ",20," ",15," ",26," ",190," ",21," ",190," "
23174,20100901,67," ",58," ",63," ",-8," ",55," ",58," ",2," ",0," ",0527," ",1821," ","FG+ FG BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.52," ",29.87," ",7.5," ",26," ",7.7," ",21," ",260," ",17," ",270," "
23174,20100902,66," ",58," ",62," ",-9," ",56," ",58," ",3," ",0," ",0528," ",1819," ","FG+ FG BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.53," ",29.88," ",7.5," ",26," ",7.7," ",23," ",260," ",17," ",260," "
23174,20100903,66," ",57," ",62," ",-9," ",55," ",58," ",3," ",0," ",0528," ",1818," ","FG+ BCFG BR"," ",M," ",M," ",M," ",0.00," ",29.55," ",29.9," ",6," ",26," ",6.5," ",23," ",250," ",17," ",280," "
23174,20100904,74," ",56," ",65," ",-6," ",55," ",59," ",0," ",0," ",0529," ",1817," ","FG+ BCFG BR"," ",M," ",M," ",M," ",0.00," ",29.50," ",29.84," ",5.9," ",26," ",6.2," ",20," ",280," ",16," ",270," "
23174,20100905,71," ",59," ",65," ",-6," ",56," ",59," ",0," ",0," ",0530," ",1815," ","FG BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.42," ",29.77," ",3.7," ",25," ",6.3," ",18," ",290," ",14," ",270," "
23174,20100906,73," ",62," ",68," ",-3," ",55," ",60," ",0," ",3," ",0531," ",1814," "," "," ",M," ",M," ",M," ",0.00," ",29.45," ",29.79," ",2.4," ",17," ",6.8," ",20," ",220," ",16," ",240," "
23174,20100907,69," ",63," ",66," ",-5," ",57," ",60," ",0," ",1," ",0531," ",1813," ",HZ," ",M," ",M," ",M," ",0.00," ",29.52," ",29.86," ",2.4," ",22," ",5.6," ",16," ",170," ",12," ",270," "
23174,20100908,68," ",62," ",65," ",-6," ",55," ",59," ",0," ",0," ",0532," ",1811," "," "," ",M," ",M," ",M," ",0.00," ",29.54," ",29.89," ",5.8," ",25," ",8.9," ",21," ",280," ",17," ",280," "
23174,20100909,71," ",61," ",66," ",-5," ",54," ",59," ",0," ",1," ",0533," ",1810," "," "," ",M," ",M," ",M," ",0.00," ",29.57," ",29.92," ",6.9," ",26," ",7.6," ",21," ",270," ",17," ",260," "
23174,20100910,70," ",60," ",65," ",-5," ",55," ",59," ",0," ",0," ",0533," ",1809," "," "," ",M," ",M," ",M," ",0.00," ",29.62," ",29.96," ",6.4," ",26," ",6.7," ",22," ",260," ",17," ",260," "
23174,20100911,64," ",57," ",61," ",-9," ",55," ",57," ",4," ",0," ",0534," ",1807," ","FG+ BR HZ"," ",M," ",M," ",M," ",0.00," ",29.62," ",29.98," ",8.9," ",26," ",9," ",22," ",290," ",16," ",280," "
23174,20100912,65," ",57," ",61," ",-9," ",54," ",57," ",4," ",0," ",0535," ",1806," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.62," ",29.97," ",6.3," ",26," ",6.6," ",23," ",280," ",18," ",270," "
23174,20100913,68," ",58," ",63," ",-7," ",54," ",58," ",2," ",0," ",0535," ",1805," ","FG+ FG BCFG BR"," ",M," ",M," ",M," ",0.00," ",29.59," ",29.95," ",7.2," ",25," ",7.9," ",24," ",280," ",20," ",270," "
23174,20100914,73," ",59," ",66," ",-4," ",54," ",58," ",0," ",1," ",0536," ",1803," ","BCFG BR"," ",M," ",M," ",M," ",0.00," ",29.60," ",29.95," ",6.7," ",26," ",6.8," ",22," ",270," ",18," ",270," "
23174,20100915,68," ",57," ",63," ",-7," ",54," ",57," ",2," ",0," ",0537," ",1802," ","BCFG BR"," ",M," ",M," ",M," ",0.00," ",29.60," ",29.96," ",6.2," ",25," ",6.6," ",21," ",280," ",16," ",270," "
23174,20100916,66," ",56," ",61," ",-9," ",54," ",57," ",4," ",0," ",0537," ",1800," ","FG+ FG BCFG BR"," ",M," ",M," ",M," ",0.00," ",29.55," ",29.9," ",5.8," ",27," ",5.8," ",23," ",280," ",17," ",280," "
23174,20100917,69," ",57," ",63," ",-7," ",54," ",57," ",2," ",0," ",0538," ",1759," ","FG+ FG BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.54," ",29.89," ",4," ",26," ",6.5," ",20," ",260," ",16," ",260," "
23174,20100918,68," ",59," ",64," ",-6," ",56," ",58," ",1," ",0," ",0539," ",1758," ","FG+ BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.54," ",29.9," ",5," ",26," ",5.6," ",23," ",280," ",17," ",270," "
23174,20100919,70," ",57," ",64," ",-6," ",56," ",59," ",1," ",0," ",0539," ",1756," ","FG+ BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.49," ",29.84," ",5.4," ",26," ",6.4," ",24," ",280," ",21," ",270," "
23174,20100920,69," ",60," ",65," ",-5," ",57," ",60," ",0," ",0," ",0540," ",1755," ","FG+ BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.41," ",29.75," ",4.8," ",27," ",5.2," ",23," ",280," ",15," ",280," "
23174,20100921,68," ",61," ",65," ",-5," ",56," ",59," ",0," ",0," ",0541," ",1753," ","BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.41," ",29.77," ",2.5," ",25," ",6," ",21," ",170," ",15," ",290," "
23174,20100922,70," ",61," ",66," ",-4," ",52," ",57," ",0," ",1," ",0542," ",1752," "," "," ",M," ",M," ",M," ",0.00," ",29.44," ",29.79," ",8.6," ",27," ",8.9," ",25," ",280," ",21," ",260," "
23174,20100923,74," ",57," ",66," ",-4," ",53," ",58," ",0," ",1," ",0542," ",1751," "," "," ",M," ",M," ",M," ",0.00," ",29.53," ",29.88," ",4.2," ",26," ",6.9," ",22," ",270," ",18," ",270," "
23174,20100924,77," ",61," ",69," ",-1," ",55," ",61," ",0," ",4," ",0543," ",1749," "," "," ",M," ",M," ",M," ",0.00," ",29.59," ",29.94," ",3.3," ",26," ",5.8," ",22," ",280," ",17," ",270," "
23174,20100925,84," ",63," ",74," "," 4"," ",55," ",62," ",0," ",9," ",0544," ",1748," "," "," ",M," ",M," ",M," ","  T",s,29.54," ",29.88," ",4.7," ",26," ",5.1," ",25," ",280," ",17," ",270," "
23174,20100926,87," ",63," ",75," "," 6"," ",54," ",63," ",0," ",10," ",0544," ",1746," "," "," ",M," ",M," ",M," ","  T",s,29.44," ",29.79," ",3.6," ",27," ",4.9," ",23," ",280," ",15," ",280," "
23174,20100927,105," ",70," ",88," ",19," ",52," ",65," ",0," ",23," ",0545," ",1745," "," "," ",M," ",M," ",M," ",0.00," ",29.41," ",29.74," ",2.2," ",26," ",6.2," ",21," ",290," ",15," ",100," "
23174,20100928,94," ",72," ",83," ",14," ",58," ",66," ",0," ",18," ",0546," ",1744," "," "," ",M," ",M," ",M," ",0.00," ",29.47," ",29.81," ",3.7," ",11," ",6.4," ",21," ",150," ",14," ",270," "
23174,20100929,82," ",68," ",75," "," 6"," ",61," ",65," ",0," ",10," ",0546," ",1742," ",TS," ",M," ",M," ",M," ",0.00," ",29.44," ",29.79," ",4.6," ",26," ",5.7," ",16," ",280," ",15," ",270," "
23174,20100930,81," ",64," ",73," "," 4"," ",61," ",65," ",0," ",8," ",0547," ",1741," ","TS FG+ BCFG BR"," ",M," ",M," ",M," ",0.00," ",29.47," ",29.81," ",6.9," ",27," ",7.1," ",20," ",280," ",16," ",260," "
94846,20100901,81,s,71," ",0," ",M," ",68," ",70," ",0," ",0," ",0517," ",1827," ",RA," ",M," ",M," ",M," ",0.17," ",29.21," ",29.91," ",6.2," ",23," ",7.3," ",26," ",200," ",20," ",200," "
94846,20100902,83," ",65," ",74," "," 6"," ",68," ",70," ",0," ",9," ",0518," ",1826," ","RA BR"," ",M," ",M," ",M," ",1.55," ",29.09," ",29.81," ",5.6," ",21," ",6.9," ",37," ",300," ",26," ",300," "
94846,20100903,70," ",56," ",63," ",-5," ",52," ",57," ",2," ",0," ",0519," ",1824," "," "," ",M," ",M," ",M," ","  T"," ",29.11," ",29.82," ",15.3," ",28," ",15.7," ",39," ",290," ",26," ",290," "
94846,20100904,68," ",51," ",60," ",-8," ",44," ",51," ",5," ",0," ",0520," ",1822," "," "," ",M," ",M," ",M," ","  T"," ",29.25," ",29.96," ",11.3," ",29," ",11.9," ",29," ",310," ",22," ",310," "
94846,20100905,76," ",49," ",63," ",-4," ",50," ",56," ",2," ",0," ",0521," ",1821," ",RA," ",M," ",M," ",M," ","  T"," ",29.21," ",29.95," ",7.9," ",20," ",9," ",24," ",190," ",17," ",170," "
94846,20100906,82," ",66," ",74," "," 7"," ",52," ",61," ",0," ",9," ",0522," ",1819," "," "," ",M," ",M," ",M," ","  T"," ",29.12," ",29.83," ",14.2," ",20," ",14.9," ",37," ",200," ",25," ",210," "
94846,20100907,77," ",58," ",68," "," 1"," ",49," ",58," ",0," ",3," ",0523," ",1817," "," "," ",M," ",M," ",M," ",0.00," ",29.21," ",29.9," ",17.4," ",25," ",18.8," ",46," ",250," ",37," ",250," "
94846,20100908,71," ",51," ",61," ",-5," ",48," ",54," ",4," ",0," ",0524," ",1815," "," "," ",M," ",M," ",M," ",0.00," ",29.39," ",30.09," ",3.9," ",32," ",6.5," ",23," ",50," ",15," ",310," "
94846,20100909,67," ",50," ",59," ",-7," ",49," ",54," ",6," ",0," ",0525," ",1814," "," "," ",M," ",M," ",M," ",0.00," ",29.36," ",30.09," ",5.7," ",3," ",6.5," ",28," ",50," ",13," ",60," "
94846,20100910,72," ",55," ",64," ",-2," ",51," ",58," ",1," ",0," ",0526," ",1812," "," "," ",M," ",M," ",M," ",0.00," ",29.24," ",29.98," ",8.3," ",9," ",9.4," ",30," ",60," ",17," ",130," "
94846,20100911,75," ",58," ",67," "," 2"," ",55," ",59," ",0," ",2," ",0527," ",1810," ","RA BR"," ",M," ",M," ",M," ",0.24," ",29.15," ",29.87," ",1.9," ",24," ",9.4," ",24," ",290," ",17," ",310," "
94846,20100912,83," ",54," ",69," "," 4"," ",51," ",59," ",0," ",4," ",0528," ",1809," "," "," ",M," ",M," ",M," ",0.00," ",29.29," ",30," ",7.5," ",26," ",7.9," ",24," ",240," ",16," ",260," "
94846,20100913,82," ",57," ",70," "," 5"," ",50," ",59," ",0," ",5," ",0529," ",1807," "," "," ",M," ",M," ",M," ",0.00," ",29.29," ",30.01," ",4.9," ",31," ",6.1," ",23," ",360," ",17," ",280," "
94846,20100914,77," ",54," ",66," "," 2"," ",49," ",57," ",0," ",1," ",0530," ",1805," "," "," ",M," ",M," ",M," ",0.00," ",29.38," ",30.1," ",3.8," ",5," ",4.9," ",26," ",70," ",16," ",50," "
94846,20100915,75," ",59," ",67," "," 3"," ",54," ",60," ",0," ",2," ",0531," ",1803," "," "," ",M," ",M," ",M," ","  T"," ",29.25," ",30.01," ",7.6," ",12," ",9.1," ",22," ",120," ",18," ",120," "
94846,20100916,69," ",53," ",61," ",-3," ",56," ",59," ",4," ",0," ",0532," ",1760," ",RA," ",M," ",M," ",M," ",0.16," ",29.19," ",29.88," ",6.6," ",33," ",11.4," ",24,s,50," ",17,s,350," "
94846,20100917,74," ",49," ",62," ",-2," ",50," ",56," ",3," ",0," ",0533," ",1758," "," "," ",M," ",M," ",M," ",0.00," ",29.36," ",30.07," ",3.8," ",19," ",4.5," ",18," ",170," ",14," ",170," "
94846,20100918,65," ",58," ",62," ",-2," ",55," ",58," ",3," ",0," ",0535," ",1756," ","TSRA BR"," ",M," ",M," ",M," ",0.35," ",29.42," ",30.13," ",3.9," ",3," ",6.5," ",26," ",40," ",22," ",30," "
94846,20100919,67," ",55," ",61," ",-2," ",49," ",55," ",4," ",0," ",0536," ",1755," ",RA," ",M," ",M," ",M," ","  T"," ",29.46," ",30.18," ",7.1," ",4," ",7.9," ",28," ",50," ",15," ",40," "
94846,20100920,75," ",62," ",69," "," 7"," ",60," ",63," ",0," ",4," ",0537," ",1753," "," "," ",M," ",M," ",M," ","  T"," ",29.29," ",30.04," ",4.5," ",12," ",6.6," ",24," ",40," ",12," ",140," "
94846,20100921,88," ",68," ",78," ",16," ",64," ",68," ",0," ",13," ",0538," ",1751," ","TSRA RA"," ",M," ",M," ",M," ",0.05," ",29.16," ",29.87," ",10.8," ",22," ",11.6," ",46," ",270," ",32," ",300," "
94846,20100922,74," ",63," ",69," "," 7"," ",61," ",63," ",0," ",4," ",0539," ",1749," "," "," ",M," ",M," ",M," ",0.00," ",29.31," ",30.02," ",2.8," ",6," ",6," ",17," ",50," ",10," ",80," "
94846,20100923,89," ",65," ",77," ",16," ",62," ",68," ",0," ",12," ",0540," ",1748," "," "," ",M," ",M," ",M," ",0.00," ",29.15," ",29.88," ",16.6," ",20," ",17.1," ",47," ",210," ",33," ",210," "
94846,20100924,80," ",56," ",68," "," 7"," ",54," ",59," ",0," ",3," ",0541," ",1746," ","RA BR"," ",M," ",M," ",M," ",0.26," ",29.18," ",29.88," ",15.6," ",25," ",17.3," ",52," ",210," ",37," ",210," "
94846,20100925,60," ",52," ",56," ",-5," ",43," ",49," ",9," ",0," ",0542," ",1744," "," "," ",M," ",M," ",M," ",0.00," ",29.40," ",30.11," ",6.8," ",36," ",8.9," ",29," ",10," ",20," ",350," "
94846,20100926,60," ",50," ",55," ",-5," ",45," ",49," ",10," ",0," ",0543," ",1742," ",RA," ",M," ",M," ",M," ","  T"," ",29.40," ",30.13," ",9.5," ",2," ",10.1," ",28," ",30," ",20," ",40," "
94846,20100927,65," ",48," ",57," ",-3," ",45," ",50," ",8," ",0," ",0544," ",1741," "," "," ",M," ",M," ",M," ",0.00," ",29.18," ",29.95," ",1.4," ",2," ",4.9," ",21," ",50," ",12," ",110," "
94846,20100928,71," ",46," ",59," "," 0"," ",45," ",52," ",6," ",0," ",0545," ",1739," "," "," ",M," ",M," ",M," ",0.00," ",29.07," ",29.8," ",2.5," ",2," ",3.7," ",21," ",30," ",12," ",360," "
94846,20100929,75," ",52," ",64," "," 5"," ",48," ",55," ",1," ",0," ",0546," ",1737," "," "," ",M," ",M," ",M," ",0.00," ",29.09," ",29.81," ",5.4," ",22," ",5.7," ",22," ",220," ",17," ",190," "
94846,20100930,74," ",52," ",63," "," 4"," ",49," ",55," ",2," ",0," ",0547," ",1735," "," "," ",M," ",M," ",M," ",0.00," ",29.23," ",29.93," ",8.3," ",36," ",9.3," ",29," ",40," ",22," ",340," "
23174,20101001,76," ",66," ",71," "," 2"," ",60," ",64," ",0," ",6," ",0548," ",1740," ",BCFG," ",M," ",M," ",M," ",0.00," ",29.59," ",29.92," ",4.7," ",26," ",5.5," ",17," ",270," ",16," ",270," "
23174,20101002,80," ",64," ",72," "," 3"," ",61," ",63," ",0," ",7," ",0549," ",1738," ",HZ," ",M," ",M," ",M," ","  T"," ",29.61," ",29.95," ",4.9," ",26," ",5.9," ",22," ",260," ",16," ",270," "
23174,20101003,71," ",63," ",67," ",-2," ",59," ",61," ",0," ",2," ",0549," ",1737," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.63," ",29.97," ",5.9," ",26," ",6.8," ",22," ",280," ",17," ",270," "
23174,20101004,64," ",59," ",62," ",-7," ",56," ",58," ",3," ",0," ",0550," ",1735," ","RA DZ BR HZ"," ",M," ",M," ",M," ",0.05," ",29.62," ",29.97," ",7," ",24," ",8.6," ",23," ",270," ",20," ",270," "
23174,20101005,66," ",59," ",63," ",-6," ",51," ",56," ",2," ",0," ",0551," ",1734," ","RA DZ"," ",M," ",M," ",M," ",0.07," ",29.64," ",29.98," ",4," ",12," ",6.8," ",17," ",50," ",13," ",100," "
23174,20101006,66," ",59," ",63," ",-6," ",54," ",57," ",2," ",0," ",0552," ",1733," ","RA BR"," ",M," ",M," ",M," ",0.62," ",29.70," ",30.05," ",3.2," ",11," ",6," ",20," ",170," ",14," ",100," "
23174,20101007,69," ",60," ",65," ",-4," ",51," ",57," ",0," ",0," ",0552," ",1731," "," "," ",M," ",M," ",M," ",0.00," ",29.77," ",30.11," ",5.3," ",27," ",7.2," ",22," ",280," ",18," ",280," "
23174,20101008,72," ",56," ",64," ",-4," ",52," ",58," ",1," ",0," ",0553," ",1730," "," "," ",M," ",M," ",M," ",0.00," ",29.75," ",30.09," ",3.5," ",25," ",4.6," ",20," ",270," ",17," ",260," "
23174,20101009,76," ",59," ",68," "," 0"," ",55," ",60," ",0," ",3," ",0554," ",1729," "," "," ",M," ",M," ",M," ",0.00," ",29.71," ",30.05," ",3.5," ",26," ",5.3," ",20," ",270," ",16," ",270," "
23174,20101010,79," ",61," ",70," "," 2"," ",56," ",62," ",0," ",5," ",0555," ",1728," "," "," ",M," ",M," ",M," ",0.00," ",29.58," ",29.93," ",2.9," ",25," ",5," ",20," ",250," ",16," ",250," "
23174,20101011,81," ",63," ",72," "," 4"," ",59," ",63," ",0," ",7," ",0555," ",1726," ","FG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.57," ",29.9," ",1.6," ",13," ",6.5," ",20," ",280," ",12," ",290," "
23174,20101012,71," ",63," ",67," "," 0"," ",58," ",61," ",0," ",2," ",0556," ",1725," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.65," ",30," ",4.1," ",25," ",6.4," ",17," ",260," ",14," ",270," "
23174,20101013,68," ",61," ",65," ",-2," ",58," ",60," ",0," ",0," ",0557," ",1724," ","FG+ FG BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.67," ",30.01," ",5.7," ",27," ",6.4," ",21," ",290," ",16," ",270," "
23174,20101014,69," ",62," ",66," ",-1," ",58," ",61," ",0," ",1," ",0558," ",1722," ","BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.70," ",30.05," ",4.1," ",26," ",5.1," ",21," ",280," ",14," ",280," "
23174,20101015,66," ",63," ",65," ",-2," ",58," ",61," ",0," ",0," ",0559," ",1721," ","BCFG BR HZ"," ",M," ",M," ",M," ","  T"," ",29.70," ",30.04," ",4.5," ",26," ",5.4," ",20," ",300," ",13," ",270," "
23174,20101016,65," ",62," ",64," ",-3," ",59," ",61," ",1," ",0," ",0559," ",1720," ","RA BR HZ"," ",M," ",M," ",M," ","  T"," ",29.70," ",30.05," ",4.5," ",27," ",4.9," ",18," ",290," ",12," ",270," "
23174,20101017,64," ",60," ",62," ",-5," ",58," ",60," ",3," ",0," ",0600," ",1719," ","RA BR"," ",M," ",M," ",M," ",0.05," ",29.68," ",30.04," ",4.3," ",26," ",4.5," ",15," ",260," ",13," ",270," "
23174,20101018,67," ",62," ",65," ",-1," ",57," ",60," ",0," ",0," ",0601," ",1717," ",HZ," ",M," ",M," ",M," ","  T"," ",29.62," ",29.97," ",3.4," ",26," ",3.8," ",16," ",280," ",12," ",280," "
23174,20101019,69," ",62," ",66," "," 0"," ",58," ",60," ",0," ",1," ",0602," ",1716," ",RA," ",M," ",M," ",M," ",0.12," ",29.54," ",29.88," ",4.8," ",27," ",6.4," ",32," ",230," ",25," ",230," "
23174,20101020,66," ",61," ",64," ",-2," ",58," ",60," ",1," ",0," ",0603," ",1715," ","RA BR HZ"," ",M," ",M," ",M," ",0.10," ",29.64," ",29.99," ",4," ",24," ",7.1," ",21," ",170," ",15," ",280," "
23174,20101021,66," ",62," ",64," ",-2," ",56," ",59," ",1," ",0," ",0603," ",1714," "," "," ",M," ",M," ",M," ",0.00," ",29.70," ",30.05," ",10.1," ",26," ",10.4," ",21," ",250," ",18," ",270," "
23174,20101022,67," ",61," ",64," ",-2," ",55," ",59," ",1," ",0," ",0604," ",1713," ",DZ," ",M," ",M," ",M," ","  T"," ",29.69," ",30.04," ",8.2," ",26," ",8.5," ",22," ",270," ",16," ",260," "
23174,20101023,68," ",60," ",64," ",-2," ",56," ",59," ",1," ",0," ",0605," ",1712," ","RA BR"," ",M," ",M," ",M," ",0.01," ",29.73," ",30.08," ",2.4," ",23," ",7," ",18," ",260," ",14," ",280," "
23174,20101024,68," ",58," ",63," ",-3," ",56," ",59," ",2," ",0," ",0606," ",1711," ","RA BR"," ",M," ",M," ",M," ",0.10," ",29.73," ",30.08," ",4.5," ",25," ",5.1," ",20," ",220," ",15," ",240," "
23174,20101025,75," ",62," ",69," "," 4"," ",51," ",59," ",0," ",4," ",0607," ",1709," ","RA BR"," ",M," ",M," ",M," ",0.08," ",29.56," ",29.9," ",7.1," ",31," ",10.1," ",28," ",310," ",21," ",10," "
23174,20101026,70," ",57," ",64," ",-1," ",45," ",54," ",1," ",0," ",0608," ",1708," "," "," ",M," ",M," ",M," ",0.00," ",29.54," ",29.89," ",4.1," ",31," ",8.2," ",26," ",340," ",20," ",330," "
23174,20101027,84," ",55," ",70," "," 5"," ",30," ",51," ",0," ",5," ",0609," ",1707," "," "," ",M," ",M," ",M," ",0.00," ",29.67," ",30.01," ",3.1," ",4," ",5.6," ",18," ",340," ",14," ",130," "
23174,20101028,83," ",60," ",72," "," 7"," ",28," ",51," ",0," ",7," ",0609," ",1706," "," "," ",M," ",M," ",M," ",0.00," ",29.70," ",30.05," ",1.5," ",34," ",6.5," ",20," ",20," ",16," ",280," "
23174,20101029,78," ",57," ",68," "," 3"," ",45," ",55," ",0," ",3," ",0610," ",1705," "," "," ",M," ",M," ",M," ",0.00," ",29.64," ",29.99," ",1," ",24," ",4.5," ",22," ",250," ",17," ",260," "
23174,20101030,66," ",58," ",62," ",-3," ",52," ",57," ",3," ",0," ",0611," ",1704," ","RA BR"," ",M," ",M," ",M," ",0.36," ",29.70," ",30.05," ",6.4," ",27," ",8.3," ",41," ",280," ",35," ",270," "
23174,20101031,66," ",54," ",60," ",-4," ",52," ",56," ",5," ",0," ",0612," ",1703," "," "," ",M," ",M," ",M," ",0.00," ",29.78," ",30.13," ",3.3," ",27," ",5.1," ",16," ",270," ",13," ",260," "
94846,20101001,73," ",48," ",61," "," 3"," ",44," ",52," ",4," ",0," ",0548," ",1734," ","RA BR"," ",M," ",M," ",M," ",0.08," ",29.31," ",30.04," ",4.2," ",29," ",6.2," ",23," ",10," ",17," ",360," "
94846,20101002,57," ",45," ",51," ",-7," ",41," ",46," ",14," ",0," ",0549," ",1732," ",RA," ",M," ",M," ",M," ",0.26," ",29.47," ",30.18," ",15.2," ",36," ",15.4," ",35," ",10," ",29," ",10," "
94846,20101003,56," ",42," ",49," ",-8," ",39," ",44," ",16," ",0," ",0550," ",1730," ",RA," ",M," ",M," ",M," ",0.08," ",29.64," ",30.36," ",10.3," ",1," ",11.3," ",31," ",30," ",22," ",50," "
94846,20101004,60," ",38," ",49," ",-8," ",39," ",45," ",16," ",0," ",0552," ",1729," "," "," ",M," ",M," ",M," ",0.00," ",29.65," ",30.38," ",2.4," ",2," ",3.6," ",20," ",60," ",10," ",60," "
94846,20101005,68," ",39," ",54," ",-3," ",38," ",46," ",11," ",0," ",0553," ",1727," "," "," ",M," ",M," ",M," ",0.00," ",29.59," ",30.33," ",1.3," ",32," ",3.5," ",16," ",70," ",12," ",320," "
94846,20101006,78," ",46," ",62," "," 6"," ",44," ",53," ",3," ",0," ",0554," ",1725," "," "," ",M," ",M," ",M," ",0.00," ",29.33," ",30.07," ",7," ",28," ",7.9," ",23," ",240," ",16," ",250," "
94846,20101007,76," ",49," ",63," "," 7"," ",39," ",50," ",2," ",0," ",0555," ",1724," "," "," ",M," ",M," ",M," ",0.00," ",29.36," ",30.08," ",5.8," ",30," ",6.2," ",17," ",330," ",13," ",310," "
94846,20101008,79," ",48," ",64," "," 8"," ",40," ",52," ",1," ",0," ",0556," ",1722," "," "," ",M," ",M," ",M," ",0.00," ",29.31," ",30.03," ",7," ",24," ",7.3," ",22," ",250," ",16," ",250," "
94846,20101009,86," ",55," ",71," ",16," ",52," ",59," ",0," ",6," ",0557," ",1720," "," "," ",M," ",M," ",M," ",0.00," ",29.25," ",29.98," ",2.5," ",24," ",3.6," ",18," ",40," ",10," ",200," "
94846,20101010,84," ",57," ",71," ",16," ",50," ",59," ",0," ",6," ",0558," ",1719," "," "," ",M," ",M," ",M," ",0.00," ",29.16," ",29.89," ",4," ",25," ",4.1," ",20," ",220," ",14," ",220," "
94846,20101011,82," ",54," ",68," ",14," ",52," ",58," ",0," ",3," ",0559," ",1717," "," "," ",M," ",M," ",M," ",0.00," ",29.12," ",29.83," ",2.2," ",3," ",4," ",33,s,60," ",15," ",40," "
94846,20101012,76," ",52," ",64," ",10," ",54," ",58," ",1," ",0," ",0600," ",1715," "," "," ",M," ",M," ",M," ",0.00," ",29.21," ",29.92," ",3.3," ",6," ",3.9," ",25," ",60," ",12," ",60," "
94846,20101013,66," ",47," ",57," "," 4"," ",46," ",52," ",8," ",0," ",0602," ",1714," ","TSRA RA"," ",M," ",M," ",M," ",0.10," ",29.35," ",30.06," ",7.2," ",35," ",8.6," ",29," ",40," ",21," ",340," "
94846,20101014,66," ",43," ",55," "," 2"," ",32," ",45," ",10," ",0," ",0603," ",1712," "," "," ",M," ",M," ",M," ",0.00," ",29.21," ",29.96," ",7.2," ",27," ",9.2," ",29," ",360," ",23," ",330," "
94846,20101015,63," ",44," ",54," "," 1"," ",41," ",47," ",11," ",0," ",0604," ",1711," "," "," ",M," ",M," ",M," ",0.00," ",29.34," ",30.06," ",6.4," ",1," ",8.1," ",24," ",40," ",20," ",360," "
94846,20101016,71," ",40," ",56," "," 4"," ",39," ",48," ",9," ",0," ",0605," ",1709," ",BR," ",M," ",M," ",M," ",0.00," ",29.31," ",30.04," ",8," ",23," ",9.1," ",31," ",200," ",23," ",200," "
94846,20101017,65," ",47," ",56," "," 4"," ",36," ",46," ",9," ",0," ",0606," ",1707," "," "," ",M," ",M," ",M," ",0.00," ",29.35," ",30.08," ",3.7," ",1," ",5.4," ",22," ",60," ",12," ",340," "
94846,20101018,61," ",43," ",52," "," 1"," ",40," ",47," ",13," ",0," ",0607," ",1706," "," "," ",M," ",M," ",M," ",0.00," ",29.29," ",30.02," ",5," ",4," ",6.2," ",24," ",60," ",13," ",50," "
94846,20101019,60," ",39," ",50," ",-1," ",35," ",43," ",15," ",0," ",0608," ",1704," "," "," ",M," ",M," ",M," ",0.00," ",29.23," ",29.98," ",6.1," ",27," ",7.2," ",22," ",280," ",16," ",280," "
94846,20101020,70," ",44," ",57," "," 7"," ",35," ",46," ",8," ",0," ",0610," ",1703," "," "," ",M," ",M," ",M," ","  T"," ",29.03," ",29.76," ",10.2," ",26," ",12.1," ",32," ",280," ",25," ",330," "
